id,price
0,4318
1,1019
2,16712
3,7183
4,1529
5,2399
6,1958
7,1892
8,3500
9,16201
10,3652
11,621
12,628
13,3654
14,831
15,4385
16,1702
17,4073
18,568
19,3770
20,725
21,9098
22,789
23,11552
24,4057
25,7359
26,5329
27,562
28,2161
29,16375
30,688
31,4789
32,8780
33,6058
34,1654
35,1611
36,645
37,2192
38,16922
39,434
40,957
41,5746
42,2525
43,5170
44,1760
45,1307
46,5495
47,5571
48,3693
49,1340
50,558
51,699
52,591
53,2915
54,4874
55,755
56,4183
57,2168
58,2086
59,962
60,6061
61,7718
62,1357
63,4242
64,3830
65,6686
66,2683
67,3526
68,794
69,718
70,5123
71,4286
72,787
73,5032
74,2852
75,17068
76,15699
77,12621
78,831
79,10961
80,3645
81,6384
82,6411
83,13410
84,6679
85,12382
86,1772
87,8644
88,1112
89,1845
90,13176
91,5062
92,1743
93,756
94,2717
95,1055
96,1043
97,3268
98,1042
99,9278
100,744
101,1825
102,3011
103,906
104,6212
105,845
106,9191
107,978
108,678
109,4138
110,2894
111,6677
112,1350
113,618
114,4313
115,2629
116,16868
117,1542
118,1080
119,807
120,499
121,13404
122,467
123,3331
124,12541
125,970
126,1249
127,2407
128,2537
129,4515
130,1570
131,2008
132,677
133,617
134,687
135,2911
136,498
137,1991
138,5037
139,3142
140,508
141,8567
142,1294
143,17499
144,4747
145,743
146,1461
147,17000
148,12092
149,5630
150,4300
151,9887
152,626
153,2333
154,4154
155,4675
156,6408
157,13814
158,2182
159,12236
160,2655
161,3829
162,329
163,4461
164,2379
165,813
166,742
167,4257
168,3294
169,16345
170,10598
171,10311
172,1865
173,12099
174,566
175,813
176,943
177,781
178,1346
179,5069
180,1155
181,2117
182,2793
183,651
184,3106
185,549
186,4959
187,5869
188,7487
189,15011
190,7659
191,2946
192,2475
193,788
194,3865
195,7370
196,3476
197,5861
198,1174
199,11687
200,756
201,995
202,787
203,6430
204,5236
205,5906
206,1188
207,2308
208,7942
209,4008
210,508
211,4835
212,2511
213,1409
214,1254
215,11567
216,1180
217,4847
218,5707
219,591
220,2128
221,2849
222,5673
223,1340
224,782
225,551
226,2693
227,5545
228,803
229,575
230,3967
231,3717
232,6936
233,798
234,798
235,2182
236,652
237,2550
238,5195
239,2623
240,422
241,2621
242,16204
243,664
244,848
245,1253
246,2248
247,864
248,11214
249,717
250,1175
251,1567
252,1279
253,724
254,691
255,701
256,13727
257,753
258,689
259,12385
260,421
261,7449
262,7401
263,5572
264,1684
265,9465
266,2938
267,2613
268,584
269,1491
270,1016
271,5022
272,3544
273,991
274,9265
275,534
276,1231
277,4024
278,534
279,2139
280,1094
281,11669
282,2101
283,7781
284,458
285,10168
286,9563
287,2322
288,770
289,1361
290,720
291,5380
292,1555
293,13084
294,493
295,10065
296,2813
297,1591
298,883
299,1976
300,10225
301,1658
302,2762
303,3630
304,6162
305,1768
306,753
307,587
308,1005
309,8781
310,1612
311,4460
312,15092
313,1343
314,6422
315,4358
316,991
317,7444
318,5737
319,3075
320,1828
321,3586
322,963
323,641
324,669
325,4127
326,769
327,783
328,2917
329,3364
330,15359
331,2940
332,2330
333,793
334,7518
335,3747
336,5135
337,396
338,820
339,10556
340,711
341,423
342,723
343,1810
344,833
345,3352
346,1959
347,4071
348,6763
349,2421
350,739
351,1843
352,6252
353,1539
354,792
355,14368
356,7338
357,832
358,813
359,16103
360,2617
361,6863
362,2124
363,3044
364,14533
365,463
366,5654
367,1818
368,3421
369,13024
370,8446
371,2731
372,943
373,2501
374,10718
375,9136
376,2990
377,1800
378,4184
379,6227
380,1480
381,2773
382,968
383,1416
384,9488
385,2122
386,3138
387,14310
388,807
389,667
390,1671
391,3560
392,1511
393,763
394,14149
395,7814
396,839
397,5531
398,2868
399,1652
400,3154
401,956
402,11314
403,4692
404,4664
405,699
406,1135
407,4386
408,9587
409,2309
410,11676
411,5856
412,1829
413,790
414,4888
415,779
416,4539
417,3497
418,1759
419,7289
420,3646
421,1866
422,5395
423,2368
424,14879
425,2263
426,6127
427,3647
428,1182
429,2639
430,5141
431,1233
432,2554
433,7217
434,8833
435,13875
436,824
437,1216
438,982
439,4972
440,640
441,1434
442,14998
443,953
444,796
445,636
446,3217
447,2722
448,1034
449,865
450,12724
451,5205
452,7966
453,5744
454,572
455,676
456,14552
457,550
458,573
459,740
460,3751
461,15845
462,2753
463,6275
464,5187
465,3622
466,1309
467,611
468,1090
469,334
470,672
471,1058
472,2728
473,3490
474,4825
475,2156
476,883
477,1408
478,6282
479,3856
480,8683
481,3165
482,652
483,1167
484,5855
485,1071
486,5248
487,1047
488,2607
489,845
490,3114
491,421
492,993
493,2810
494,894
495,2648
496,5373
497,979
498,9631
499,1701
500,708
501,3067
502,907
503,2088
504,1258
505,4004
506,752
507,8040
508,659
509,6640
510,945
511,10676
512,1532
513,15707
514,2069
515,934
516,7373
517,5865
518,2726
519,780
520,1296
521,9450
522,597
523,1584
524,4080
525,534
526,12364
527,3691
528,431
529,647
530,753
531,570
532,890
533,898
534,2454
535,1311
536,1983
537,1545
538,3324
539,4382
540,2318
541,8592
542,3275
543,5127
544,2351
545,10057
546,1360
547,4494
548,542
549,994
550,464
551,779
552,1135
553,872
554,2244
555,778
556,6294
557,1802
558,938
559,4706
560,5153
561,585
562,917
563,5892
564,543
565,1441
566,15291
567,2338
568,17040
569,1265
570,3723
571,4500
572,5338
573,13764
574,1333
575,2135
576,1462
577,15948
578,4042
579,7922
580,3247
581,6217
582,6059
583,458
584,7504
585,1783
586,4945
587,1820
588,2172
589,1510
590,691
591,2963
592,4971
593,3644
594,1363
595,761
596,4902
597,2279
598,1323
599,698
600,9213
601,6468
602,6440
603,509
604,14439
605,634
606,1781
607,5291
608,3466
609,9766
610,1760
611,786
612,4285
613,4285
614,934
615,4549
616,1419
617,1521
618,682
619,1536
620,7418
621,752
622,945
623,3900
624,263
625,11349
626,3499
627,697
628,4780
629,526
630,683
631,1470
632,4745
633,2778
634,6116
635,4777
636,936
637,1198
638,5926
639,9242
640,7074
641,1120
642,1840
643,3704
644,539
645,736
646,2171
647,547
648,634
649,11106
650,7651
651,871
652,7108
653,16084
654,1446
655,1851
656,567
657,677
658,5946
659,5477
660,2264
661,12784
662,3810
663,417
664,10238
665,871
666,630
667,629
668,915
669,765
670,10417
671,4161
672,1871
673,7757
674,4730
675,5614
676,16683
677,4324
678,9815
679,3361
680,797
681,10557
682,847
683,4286
684,1139
685,3008
686,6394
687,537
688,4108
689,2076
690,7324
691,4506
692,2090
693,9472
694,9468
695,5981
696,584
697,3338
698,7826
699,7526
700,1149
701,2448
702,17158
703,2090
704,502
705,1630
706,788
707,5657
708,2516
709,4725
710,6287
711,9985
712,4285
713,4349
714,4496
715,1732
716,2846
717,1267
718,914
719,761
720,4786
721,5545
722,3641
723,862
724,1162
725,1826
726,5110
727,1577
728,556
729,4245
730,725
731,2531
732,10921
733,4172
734,3674
735,764
736,834
737,3204
738,14812
739,4913
740,871
741,564
742,8827
743,4209
744,9346
745,11343
746,13401
747,8818
748,6655
749,8126
750,6467
751,2938
752,873
753,461
754,12943
755,1023
756,846
757,11011
758,4168
759,1118
760,1301
761,5107
762,14496
763,685
764,1409
765,3662
766,1669
767,4474
768,2623
769,4261
770,2267
771,761
772,6808
773,4216
774,3197
775,1162
776,339
777,3618
778,2251
779,769
780,910
781,1082
782,2634
783,1748
784,4183
785,730
786,2662
787,10104
788,12660
789,935
790,621
791,2061
792,3945
793,966
794,1569
795,1042
796,4698
797,5798
798,5277
799,13981
800,678
801,940
802,6569
803,837
804,2226
805,778
806,951
807,1764
808,601
809,1432
810,756
811,2129
812,478
813,2317
814,976
815,3965
816,3343
817,4962
818,2486
819,1012
820,1473
821,2665
822,4354
823,5958
824,1932
825,661
826,3054
827,3585
828,2710
829,673
830,806
831,1205
832,1908
833,8452
834,9960
835,6780
836,955
837,11948
838,5046
839,793
840,812
841,4194
842,8365
843,15607
844,3579
845,2486
846,6095
847,14303
848,1714
849,4867
850,1290
851,10026
852,1226
853,4130
854,1087
855,462
856,2427
857,4357
858,12486
859,2796
860,5258
861,551
862,1712
863,7061
864,2321
865,1958
866,2819
867,1971
868,1752
869,473
870,851
871,10382
872,13532
873,10015
874,2762
875,1267
876,902
877,13395
878,4913
879,891
880,1181
881,3725
882,1220
883,435
884,587
885,3190
886,1461
887,1108
888,3282
889,826
890,834
891,2726
892,2601
893,394
894,6519
895,1549
896,1810
897,10239
898,3244
899,2991
900,3298
901,1949
902,1149
903,892
904,851
905,1831
906,10777
907,895
908,683
909,743
910,5804
911,741
912,17698
913,6318
914,4918
915,16572
916,2210
917,5812
918,626
919,678
920,608
