id,price
0,4638
1,1014
2,16589
3,6775
4,1493
5,2205
6,1970
7,1855
8,3337
9,15556
10,3616
11,571
12,637
13,3828
14,987
15,4572
16,1880
17,4135
18,614
19,3671
20,710
21,8482
22,861
23,11348
24,4126
25,7087
26,5471
27,574
28,2267
29,16296
30,747
31,4850
32,9506
33,6263
34,1613
35,1632
36,642
37,2407
38,16209
39,380
40,1082
41,5970
42,2253
43,5315
44,2149
45,1349
46,5413
47,5503
48,3698
49,1347
50,482
51,656
52,665
53,2924
54,4758
55,697
56,4074
57,2102
58,2123
59,919
60,5758
61,7515
62,1353
63,4217
64,3983
65,6526
66,2617
67,3824
68,808
69,734
70,5192
71,4579
72,920
73,5168
74,2825
75,16022
76,15565
77,13406
78,774
79,11207
80,3672
81,6432
82,6322
83,12553
84,6110
85,12270
86,1883
87,8666
88,1059
89,1924
90,13419
91,5096
92,1735
93,696
94,2538
95,1025
96,1085
97,3102
98,1026
99,9433
100,775
101,1808
102,3224
103,851
104,6205
105,793
106,9455
107,1022
108,703
109,4225
110,2996
111,6250
112,1451
113,630
114,4246
115,2238
116,17120
117,1466
118,1046
119,881
120,501
121,13257
122,455
123,3412
124,11826
125,914
126,1251
127,2308
128,2566
129,4231
130,1562
131,1940
132,622
133,586
134,620
135,2751
136,491
137,1862
138,4996
139,3210
140,470
141,8567
142,1300
143,16757
144,4161
145,720
146,1628
147,16397
148,12389
149,5788
150,4110
151,9721
152,599
153,2236
154,4090
155,4614
156,6221
157,13794
158,2165
159,11927
160,2623
161,3599
162,472
163,4568
164,2594
165,839
166,724
167,4261
168,3320
169,16562
170,10384
171,10833
172,1987
173,12235
174,577
175,894
176,916
177,717
178,1238
179,4946
180,1189
181,2008
182,2611
183,667
184,3096
185,558
186,5094
187,6045
188,7518
189,14910
190,7928
191,2714
192,2448
193,743
194,4731
195,7164
196,3443
197,5782
198,1301
199,12202
200,795
201,913
202,838
203,6238
204,5616
205,6105
206,1268
207,2277
208,8087
209,3889
210,552
211,5122
212,2675
213,1431
214,1230
215,11465
216,1160
217,4846
218,5413
219,585
220,1994
221,2776
222,5306
223,1417
224,777
225,509
226,2542
227,5574
228,906
229,679
230,3935
231,3335
232,6872
233,764
234,762
235,2309
236,606
237,2495
238,5282
239,2673
240,401
241,2511
242,15954
243,658
244,932
245,1248
246,2310
247,969
248,11096
249,719
250,1175
251,1515
252,1308
253,692
254,680
255,727
256,13638
257,796
258,716
259,12477
260,450
261,7432
262,7416
263,5469
264,1696
265,9768
266,2854
267,2444
268,552
269,1623
270,947
271,4705
272,3632
273,976
274,9375
275,566
276,1237
277,3753
278,509
279,2319
280,1076
281,11377
282,2008
283,7181
284,506
285,9941
286,9678
287,2316
288,755
289,1326
290,862
291,5426
292,1409
293,12996
294,508
295,10200
296,2753
297,1639
298,767
299,2178
300,10659
301,1692
302,2748
303,3713
304,6216
305,2028
306,803
307,507
308,1007
309,8538
310,1578
311,4800
312,14841
313,1360
314,6481
315,5424
316,920
317,7755
318,5977
319,3040
320,1774
321,3766
322,1089
323,628
324,618
325,4180
326,721
327,850
328,2978
329,3633
330,15377
331,2831
332,2353
333,799
334,7238
335,3871
336,5034
337,409
338,869
339,11057
340,670
341,422
342,717
343,1778
344,745
345,3364
346,1910
347,4006
348,6857
349,2395
350,696
351,1811
352,6344
353,1700
354,852
355,15000
356,7447
357,864
358,786
359,16365
360,2630
361,7174
362,2130
363,3212
364,14615
365,499
366,5863
367,1837
368,3683
369,11886
370,8196
371,2704
372,955
373,2476
374,10535
375,9268
376,2881
377,1789
378,4222
379,5971
380,1401
381,2953
382,800
383,1285
384,9714
385,2024
386,3256
387,13979
388,785
389,658
390,1664
391,3458
392,1428
393,725
394,14177
395,8235
396,895
397,5470
398,2577
399,1709
400,3084
401,978
402,10645
403,4885
404,4615
405,815
406,1072
407,4459
408,9388
409,2286
410,11830
411,5490
412,2151
413,878
414,4839
415,725
416,4487
417,3403
418,1722
419,7447
420,3577
421,1924
422,5316
423,2302
424,15223
425,2343
426,6318
427,3691
428,1069
429,2625
430,4936
431,1312
432,2478
433,7117
434,8573
435,13517
436,946
437,1204
438,1074
439,5385
440,645
441,1539
442,15217
443,940
444,873
445,669
446,3168
447,2681
448,1037
449,900
450,12810
451,5314
452,7442
453,5653
454,577
455,727
456,14379
457,532
458,548
459,721
460,3445
461,16397
462,2854
463,6462
464,5220
465,3749
466,1309
467,581
468,1131
469,387
470,714
471,1010
472,2766
473,3578
474,4737
475,2113
476,851
477,1492
478,5993
479,4008
480,8458
481,3016
482,694
483,1250
484,6097
485,1015
486,5380
487,1016
488,2590
489,837
490,2996
491,560
492,982
493,2797
494,1056
495,2561
496,5587
497,1019
498,8973
499,1745
500,861
501,2946
502,853
503,1913
504,1255
505,3834
506,684
507,7733
508,621
509,6912
510,877
511,10819
512,1439
513,15733
514,2107
515,1026
516,7239
517,5716
518,2639
519,793
520,1152
521,8994
522,567
523,1598
524,4386
525,473
526,12336
527,3593
528,433
529,623
530,929
531,595
532,827
533,910
534,2285
535,1340
536,2174
537,1680
538,3251
539,4096
540,2280
541,8228
542,3115
543,5171
544,2383
545,9263
546,1327
547,4295
548,497
549,996
550,493
551,897
552,1195
553,825
554,2202
555,777
556,5889
557,1937
558,973
559,4484
560,5257
561,589
562,776
563,6116
564,449
565,1486
566,15706
567,2339
568,17447
569,1297
570,4086
571,4586
572,5294
573,14068
574,1436
575,2329
576,1326
577,16324
578,3604
579,8243
580,3257
581,6034
582,6189
583,457
584,7411
585,1812
586,4912
587,1889
588,2134
589,1490
590,639
591,3186
592,4978
593,3976
594,1306
595,679
596,4971
597,2251
598,1360
599,694
600,8868
601,6287
602,6999
603,537
604,14120
605,632
606,1860
607,5096
608,3581
609,9145
610,1715
611,941
612,4492
613,4790
614,788
615,4402
616,1403
617,1567
618,693
619,1461
620,7542
621,774
622,965
623,4092
624,460
625,11833
626,3603
627,688
628,5099
629,527
630,684
631,1381
632,4875
633,3193
634,5800
635,4869
636,922
637,1230
638,5799
639,8257
640,6950
641,998
642,1875
643,3713
644,529
645,753
646,2537
647,507
648,662
649,11568
650,7284
651,754
652,7001
653,16529
654,1442
655,1873
656,566
657,763
658,6007
659,5560
660,2220
661,12549
662,4159
663,452
664,9872
665,824
666,604
667,656
668,883
669,741
670,10876
671,4292
672,1867
673,7383
674,4851
675,5454
676,17562
677,4109
678,10054
679,3459
680,822
681,10173
682,756
683,4086
684,1167
685,3155
686,5989
687,538
688,4088
689,2058
690,7344
691,4629
692,1956
693,9254
694,9400
695,5879
696,577
697,3450
698,7948
699,8174
700,1095
701,2488
702,16463
703,2093
704,489
705,1651
706,742
707,5950
708,2584
709,5049
710,6360
711,10267
712,4025
713,4527
714,4393
715,1755
716,3039
717,1235
718,834
719,860
720,4779
721,5619
722,3598
723,878
724,1137
725,1835
726,4911
727,1600
728,602
729,4483
730,707
731,2628
732,11567
733,4081
734,3583
735,794
736,849
737,3275
738,15115
739,5027
740,850
741,500
742,8066
743,4378
744,9310
745,9931
746,13062
747,9055
748,6456
749,8317
750,6454
751,2984
752,853
753,459
754,12875
755,999
756,829
757,11210
758,4325
759,1113
760,1291
761,5182
762,14272
763,707
764,1346
765,3749
766,1668
767,4518
768,2983
769,4339
770,2412
771,711
772,6765
773,4223
774,3172
775,1154
776,393
777,3475
778,2329
779,765
780,853
781,1047
782,2673
783,1766
784,4054
785,776
786,2789
787,9120
788,12465
789,946
790,635
791,2165
792,3888
793,1036
794,1633
795,1031
796,4784
797,5296
798,5516
799,14039
800,639
801,890
802,6552
803,744
804,2269
805,852
806,1072
807,1728
808,636
809,1453
810,857
811,2651
812,481
813,2280
814,953
815,3397
816,3259
817,5105
818,2305
819,1007
820,1274
821,2688
822,4419
823,6060
824,1874
825,630
826,2991
827,3581
828,2743
829,608
830,727
831,1137
832,1881
833,8217
834,9750
835,6870
836,957
837,12373
838,4932
839,779
840,784
841,4407
842,8427
843,15708
844,3223
845,2356
846,6137
847,13732
848,1657
849,4913
850,1305
851,9959
852,1215
853,4235
854,1136
855,469
856,2501
857,4367
858,13420
859,2659
860,5332
861,469
862,1773
863,6748
864,2222
865,2233
866,2845
867,2174
868,1734
869,459
870,781
871,10003
872,13860
873,9179
874,2766
875,1249
876,892
877,12918
878,4838
879,865
880,1351
881,3679
882,1220
883,418
884,588
885,2958
886,1491
887,1051
888,3442
889,846
890,994
891,2682
892,2666
893,482
894,6528
895,1433
896,1841
897,10242
898,4151
899,2894
900,3385
901,1799
902,1142
903,1019
904,961
905,1915
906,11406
907,768
908,756
909,780
910,5927
911,826
912,17341
913,6395
914,4761
915,17396
916,2314
917,5769
918,574
919,635
920,563
921,2454
922,4154
923,8008
924,6548
925,11420
926,1654
927,1863
928,889
929,727
930,778
931,4468
932,758
933,713
934,605
935,9396
936,6226
937,2440
938,1230
939,16379
940,674
941,7320
942,5777
943,10871
944,2433
945,691
946,972
947,803
948,2971
949,2754
950,671
951,4505
952,917
953,3678
954,956
955,4358
956,2430
957,5605
958,8112
959,623
960,1599
961,7182
962,4599
963,15004
964,642
965,4740
966,779
967,1103
968,13408
969,6955
970,674
971,4774
972,5068
973,1109
974,10976
975,1463
976,559
977,2137
978,2924
979,1004
980,2725
981,6479
982,780
983,4168
984,774
985,7166
986,803
987,1130
988,4044
989,17305
990,3347
991,3093
992,1817
993,5570
994,1272
995,5621
996,7700
997,4895
998,612
999,6351
1000,12226
1001,10640
1002,10914
1003,1326
1004,873
1005,1865
1006,531
1007,2492
1008,4864
1009,2074
1010,10824
1011,729
1012,664
1013,2333
1014,2852
1015,3066
1016,1644
1017,2684
1018,1417
1019,1380
1020,13424
1021,13725
1022,8341
1023,7139
1024,2949
1025,739
1026,650
1027,2670
1028,7943
1029,5642
1030,4292
1031,12084
1032,4384
1033,1496
1034,15239
1035,628
1036,911
1037,730
1038,8455
1039,3349
1040,4336
1041,3888
1042,4122
1043,1008
1044,1264
1045,1098
1046,7106
1047,897
1048,1650
1049,1814
1050,1492
1051,2459
1052,6138
1053,3865
1054,603
1055,490
1056,3618
1057,2380
1058,805
1059,890
1060,1237
1061,891
1062,7674
1063,653
1064,3169
1065,1368
1066,913
1067,626
1068,1322
1069,16033
1070,2477
1071,5579
1072,16244
1073,3482
1074,4179
1075,936
1076,654
1077,4788
1078,10289
1079,1030
1080,4300
1081,407
1082,7331
1083,5589
1084,6389
1085,3546
1086,4689
1087,3427
1088,3668
1089,611
1090,4746
1091,1768
1092,899
1093,1137
1094,1700
1095,596
1096,588
1097,617
1098,4479
1099,2950
1100,1637
1101,3284
1102,2849
1103,9803
1104,15520
1105,6978
1106,5695
1107,4151
1108,724
1109,523
1110,2590
1111,969
1112,707
1113,11879
1114,4664
1115,8778
1116,9098
1117,2346
1118,673
1119,570
1120,1021
1121,2974
1122,2035
1123,4089
1124,2530
1125,941
1126,1159
1127,604
1128,7893
1129,4376
1130,3196
1131,389
1132,848
1133,5193
1134,2735
1135,8675
1136,1051
1137,5992
