id,price
0,4619
1,1013
2,16296
3,6755
4,1501
5,2190
6,1973
7,1848
8,3284
9,15357
10,3607
11,572
12,641
13,3886
14,966
15,4581
16,1729
17,4159
18,615
19,3701
20,708
21,8516
22,867
23,11344
24,4089
25,7053
26,5468
27,581
28,2263
29,16106
30,752
31,4862
32,9495
33,6239
34,1607
35,1615
36,644
37,2393
38,16158
39,381
40,1081
41,5965
42,2230
43,5440
44,2176
45,1349
46,5424
47,5496
48,3717
49,1353
50,480
51,658
52,668
53,2946
54,4820
55,700
56,4148
57,2102
58,2132
59,912
60,5750
61,7552
62,1363
63,4262
64,4005
65,6492
66,2638
67,3831
68,800
69,735
70,5210
71,4516
72,913
73,5163
74,2800
75,16285
76,15541
77,13360
78,775
79,11219
80,3646
81,6442
82,6333
83,12770
84,6094
85,12371
86,1880
87,8655
88,1058
89,1912
90,13220
91,5064
92,1735
93,701
94,2558
95,1033
96,1095
97,3153
98,1029
99,9394
100,771
101,1797
102,3264
103,842
104,6283
105,791
106,9073
107,1022
108,705
109,4272
110,2995
111,6314
112,1409
113,640
114,4225
115,2245
116,17301
117,1450
118,1046
119,881
120,502
121,13374
122,457
123,3398
124,11727
125,919
126,1241
127,2302
128,2581
129,4226
130,1557
131,1931
132,620
133,594
134,630
135,2780
136,488
137,1865
138,4981
139,3219
140,471
141,8534
142,1302
143,16108
144,4236
145,722
146,1620
147,16449
148,12354
149,5770
150,4114
151,9777
152,599
153,2251
154,4059
155,4554
156,6337
157,13744
158,2143
159,11898
160,2589
161,3630
162,475
163,4585
164,2609
165,819
166,719
167,4270
168,3292
169,16705
170,10426
171,10846
172,1993
173,12241
174,571
175,891
176,918
177,730
178,1212
179,4852
180,1188
181,2000
182,2635
183,663
184,3114
185,556
186,4992
187,6049
188,7524
189,15060
190,7926
191,2739
192,2425
193,736
194,4561
195,7222
196,3441
197,5787
198,1286
199,12237
200,791
201,913
202,824
203,6221
204,5534
205,6122
206,1255
207,2285
208,8092
209,3865
210,544
211,5125
212,2733
213,1425
214,1234
215,11616
216,1162
217,4905
218,5290
219,584
220,1989
221,2769
222,5259
223,1408
224,781
225,507
226,2530
227,5520
228,906
229,680
230,3945
231,3349
232,6928
233,753
234,759
235,2293
236,600
237,2489
238,5179
239,2651
240,402
241,2490
242,16171
243,655
244,922
245,1258
246,2283
247,968
248,11041
249,720
250,1160
251,1508
252,1296
253,698
254,674
255,724
256,13775
257,779
258,721
259,12487
260,450
261,7439
262,7370
263,5451
264,1694
265,9616
266,2879
267,2474
268,533
269,1654
270,943
271,4803
272,3572
273,981
274,9294
275,563
276,1240
277,3751
278,513
279,2331
280,1073
281,11386
282,1994
283,7237
284,491
285,9998
286,9759
287,2304
288,743
289,1334
290,859
291,5501
292,1406
293,13129
294,507
295,10142
296,2754
297,1687
298,766
299,2128
300,10782
301,1686
302,2735
303,3705
304,6269
305,2052
306,800
307,504
308,1001
309,8557
310,1576
311,4793
312,14958
313,1369
314,6494
315,5442
316,915
317,7726
318,5945
319,3036
320,1777
321,3774
322,1087
323,624
324,620
325,4150
326,726
327,850
328,2972
329,3647
330,15337
331,2818
332,2374
333,792
334,7381
335,3873
336,5022
337,406
338,868
339,11073
340,669
341,416
342,720
343,1790
